aba_origem,variavel,variavel_num,tipo,tema,descricao
Dicionário PCT - Indígenas,V01758,1758,Pessoas,Indígenas,"Sexo feminino, 45 a 49 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01759,1759,Pessoas,Indígenas,"Sexo feminino, 50 a 54 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01760,1760,Pessoas,Indígenas,"Sexo feminino, 55 a 59 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01761,1761,Pessoas,Indígenas,"Sexo feminino, 60 a 64 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01762,1762,Pessoas,Indígenas,"Sexo feminino, 65 a 69 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01763,1763,Pessoas,Indígenas,"Sexo feminino, 70 a 79 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01764,1764,Pessoas,Indígenas,"Sexo feminino, 80 anos ou mais, Pessoa indígena"
Dicionário PCT - Indígenas,V01765,1765,Pessoas,Indígenas,"0 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01766,1766,Pessoas,Indígenas,"1 ano, Pessoa indígena"
Dicionário PCT - Indígenas,V01767,1767,Pessoas,Indígenas,"2 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01768,1768,Pessoas,Indígenas,"3 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01769,1769,Pessoas,Indígenas,"4 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01770,1770,Pessoas,Indígenas,"5 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01771,1771,Pessoas,Indígenas,"6 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01772,1772,Pessoas,Indígenas,"7 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01773,1773,Pessoas,Indígenas,"8 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01774,1774,Pessoas,Indígenas,"9 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01775,1775,Pessoas,Indígenas,"10 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01776,1776,Pessoas,Indígenas,"11 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01777,1777,Pessoas,Indígenas,"12 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01778,1778,Pessoas,Indígenas,"13 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01779,1779,Pessoas,Indígenas,"14 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01780,1780,Pessoas,Indígenas,"15 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01781,1781,Pessoas,Indígenas,"16 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01782,1782,Pessoas,Indígenas,"17 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01783,1783,Pessoas,Indígenas,"18 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01784,1784,Pessoas,Indígenas,"19 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01785,1785,Pessoas,Indígenas,"20 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01786,1786,Pessoas,Indígenas,"21 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01787,1787,Pessoas,Indígenas,"22 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01788,1788,Pessoas,Indígenas,"23 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01789,1789,Pessoas,Indígenas,"24 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01790,1790,Pessoas,Indígenas,"25 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01791,1791,Pessoas,Indígenas,"26 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01792,1792,Pessoas,Indígenas,"27 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01793,1793,Pessoas,Indígenas,"28 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01794,1794,Pessoas,Indígenas,"29 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01795,1795,Pessoas,Indígenas,"30 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01796,1796,Pessoas,Indígenas,"31 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01797,1797,Pessoas,Indígenas,"32 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01798,1798,Pessoas,Indígenas,"33 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01799,1799,Pessoas,Indígenas,"34 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01800,1800,Pessoas,Indígenas,"35 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01801,1801,Pessoas,Indígenas,"36 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01802,1802,Pessoas,Indígenas,"37 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01803,1803,Pessoas,Indígenas,"38 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01804,1804,Pessoas,Indígenas,"39 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01805,1805,Pessoas,Indígenas,"40 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01806,1806,Pessoas,Indígenas,"41 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01807,1807,Pessoas,Indígenas,"42 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01808,1808,Pessoas,Indígenas,"43 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01809,1809,Pessoas,Indígenas,"44 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01810,1810,Pessoas,Indígenas,"45 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01811,1811,Pessoas,Indígenas,"46 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01812,1812,Pessoas,Indígenas,"47 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01813,1813,Pessoas,Indígenas,"48 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01814,1814,Pessoas,Indígenas,"49 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01815,1815,Pessoas,Indígenas,"50 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01816,1816,Pessoas,Indígenas,"51 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01817,1817,Pessoas,Indígenas,"52 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01818,1818,Pessoas,Indígenas,"53 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01819,1819,Pessoas,Indígenas,"54 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01820,1820,Pessoas,Indígenas,"55 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01821,1821,Pessoas,Indígenas,"56 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01822,1822,Pessoas,Indígenas,"57 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01823,1823,Pessoas,Indígenas,"58 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01824,1824,Pessoas,Indígenas,"59 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01825,1825,Pessoas,Indígenas,"60 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01826,1826,Pessoas,Indígenas,"61 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01827,1827,Pessoas,Indígenas,"62 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01828,1828,Pessoas,Indígenas,"63 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01829,1829,Pessoas,Indígenas,"64 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01830,1830,Pessoas,Indígenas,"65 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01831,1831,Pessoas,Indígenas,"66 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01832,1832,Pessoas,Indígenas,"67 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01833,1833,Pessoas,Indígenas,"68 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01834,1834,Pessoas,Indígenas,"69 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01835,1835,Pessoas,Indígenas,"70 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01836,1836,Pessoas,Indígenas,"71 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01837,1837,Pessoas,Indígenas,"72 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01838,1838,Pessoas,Indígenas,"73 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01839,1839,Pessoas,Indígenas,"74 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01840,1840,Pessoas,Indígenas,"75 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01841,1841,Pessoas,Indígenas,"76 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01842,1842,Pessoas,Indígenas,"77 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01843,1843,Pessoas,Indígenas,"78 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01844,1844,Pessoas,Indígenas,"79 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01845,1845,Pessoas,Indígenas,"80 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01846,1846,Pessoas,Indígenas,"81 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01847,1847,Pessoas,Indígenas,"82 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01848,1848,Pessoas,Indígenas,"83 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01849,1849,Pessoas,Indígenas,"84 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01850,1850,Pessoas,Indígenas,"85 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01851,1851,Pessoas,Indígenas,"86 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01852,1852,Pessoas,Indígenas,"87 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01853,1853,Pessoas,Indígenas,"88 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01854,1854,Pessoas,Indígenas,"89 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01855,1855,Pessoas,Indígenas,"90 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01856,1856,Pessoas,Indígenas,"91 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01857,1857,Pessoas,Indígenas,"92 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01858,1858,Pessoas,Indígenas,"93 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01859,1859,Pessoas,Indígenas,"94 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01860,1860,Pessoas,Indígenas,"95 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01861,1861,Pessoas,Indígenas,"96 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01862,1862,Pessoas,Indígenas,"97 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01863,1863,Pessoas,Indígenas,"98 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01864,1864,Pessoas,Indígenas,"99 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01865,1865,Pessoas,Indígenas,"100 anos ou mais, Pessoa indígena"
Dicionário PCT - Indígenas,V01866,1866,Pessoas,Indígenas,"Sexo masculino, 0 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01867,1867,Pessoas,Indígenas,"Sexo masculino, 1 ano, Pessoa indígena"
Dicionário PCT - Indígenas,V01868,1868,Pessoas,Indígenas,"Sexo masculino, 2 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01869,1869,Pessoas,Indígenas,"Sexo masculino, 3 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01870,1870,Pessoas,Indígenas,"Sexo masculino, 4 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01871,1871,Pessoas,Indígenas,"Sexo masculino, 5 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01872,1872,Pessoas,Indígenas,"Sexo masculino, 6 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01873,1873,Pessoas,Indígenas,"Sexo masculino, 7 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01874,1874,Pessoas,Indígenas,"Sexo masculino, 8 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01875,1875,Pessoas,Indígenas,"Sexo masculino, 9 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01876,1876,Pessoas,Indígenas,"Sexo masculino, 10 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01877,1877,Pessoas,Indígenas,"Sexo masculino, 11 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01878,1878,Pessoas,Indígenas,"Sexo masculino, 12 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01879,1879,Pessoas,Indígenas,"Sexo masculino, 13 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01880,1880,Pessoas,Indígenas,"Sexo masculino, 14 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01881,1881,Pessoas,Indígenas,"Sexo masculino, 15 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01882,1882,Pessoas,Indígenas,"Sexo masculino, 16 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01883,1883,Pessoas,Indígenas,"Sexo masculino, 17 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01884,1884,Pessoas,Indígenas,"Sexo masculino, 18 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01885,1885,Pessoas,Indígenas,"Sexo masculino, 19 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01886,1886,Pessoas,Indígenas,"Sexo masculino, 20 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01887,1887,Pessoas,Indígenas,"Sexo masculino, 21 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01888,1888,Pessoas,Indígenas,"Sexo masculino, 22 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01889,1889,Pessoas,Indígenas,"Sexo masculino, 23 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01890,1890,Pessoas,Indígenas,"Sexo masculino, 24 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01891,1891,Pessoas,Indígenas,"Sexo masculino, 25 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01892,1892,Pessoas,Indígenas,"Sexo masculino, 26 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01893,1893,Pessoas,Indígenas,"Sexo masculino, 27 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01894,1894,Pessoas,Indígenas,"Sexo masculino, 28 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01895,1895,Pessoas,Indígenas,"Sexo masculino, 29 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01896,1896,Pessoas,Indígenas,"Sexo masculino, 30 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01897,1897,Pessoas,Indígenas,"Sexo masculino, 31 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01898,1898,Pessoas,Indígenas,"Sexo masculino, 32 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01899,1899,Pessoas,Indígenas,"Sexo masculino, 33 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01900,1900,Pessoas,Indígenas,"Sexo masculino, 34 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01901,1901,Pessoas,Indígenas,"Sexo masculino, 35 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01902,1902,Pessoas,Indígenas,"Sexo masculino, 36 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01903,1903,Pessoas,Indígenas,"Sexo masculino, 37 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01904,1904,Pessoas,Indígenas,"Sexo masculino, 38 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01905,1905,Pessoas,Indígenas,"Sexo masculino, 39 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01906,1906,Pessoas,Indígenas,"Sexo masculino, 40 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01907,1907,Pessoas,Indígenas,"Sexo masculino, 41 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01908,1908,Pessoas,Indígenas,"Sexo masculino, 42 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01909,1909,Pessoas,Indígenas,"Sexo masculino, 43 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01910,1910,Pessoas,Indígenas,"Sexo masculino, 44 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01911,1911,Pessoas,Indígenas,"Sexo masculino, 45 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01912,1912,Pessoas,Indígenas,"Sexo masculino, 46 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01913,1913,Pessoas,Indígenas,"Sexo masculino, 47 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01914,1914,Pessoas,Indígenas,"Sexo masculino, 48 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01915,1915,Pessoas,Indígenas,"Sexo masculino, 49 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01916,1916,Pessoas,Indígenas,"Sexo masculino, 50 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01917,1917,Pessoas,Indígenas,"Sexo masculino, 51 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01918,1918,Pessoas,Indígenas,"Sexo masculino, 52 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01919,1919,Pessoas,Indígenas,"Sexo masculino, 53 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01920,1920,Pessoas,Indígenas,"Sexo masculino, 54 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01921,1921,Pessoas,Indígenas,"Sexo masculino, 55 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01922,1922,Pessoas,Indígenas,"Sexo masculino, 56 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01923,1923,Pessoas,Indígenas,"Sexo masculino, 57 anos, Pessoa indígena"
Dicionário PCT - Indígenas,V01924,1924,Pessoas,Indígenas,"Sexo masculino, 58 anos, Pessoa indígena"
